ds,y,,,
09-08-2017,1256,,,
10-08-2017,1255.724976,,,
11-08-2017,1248.025024,,,
14-08-2017,1234.699951,,,
16-08-2017,1246.175049,,,
17-08-2017,1242.824951,,,
18-08-2017,1256.900024,,,
21-08-2017,1264.400024,,,
22-08-2017,1248.775024,,,
23-08-2017,1244.724976,,,
24-08-2017,1248.300049,,,
28-08-2017,1243.650024,,,
29-08-2017,1235.425049,,,
30-08-2017,1242.275024,,,
31-08-2017,1248.175049,,,
01-09-2017,1228.224976,,,
04-09-2017,1228.099976,,,
05-09-2017,1242.175049,,,
06-09-2017,1226.599976,,,
07-09-2017,1230.050049,,,
08-09-2017,1235.300049,,,
11-09-2017,1227.224976,,,
12-09-2017,1244.224976,,,
13-09-2017,1244.599976,,,
14-09-2017,1243.474976,,,
15-09-2017,1253.025024,,,
18-09-2017,1249.525024,,,
19-09-2017,1249.125,,,
20-09-2017,1246.775024,,,
21-09-2017,1262.449951,,,
22-09-2017,1251.800049,,,
25-09-2017,1255.375,,,
26-09-2017,1237.324951,,,
27-09-2017,1247.5,,,
28-09-2017,1238.224976,,,
29-09-2017,1217.974976,,,
03-10-2017,1224.224976,,,
04-10-2017,1221.150024,,,
05-10-2017,1214.800049,,,
06-10-2017,1223.324951,,,
09-10-2017,1227.050049,,,
10-10-2017,1229.625,,,
11-10-2017,1250.175049,,,
12-10-2017,1274.099976,,,
13-10-2017,1279.300049,,,
16-10-2017,1292.199951,,,
17-10-2017,1297.275024,,,
18-10-2017,1293.300049,,,
19-10-2017,1291.949951,,,
23-10-2017,1293.949951,,,
24-10-2017,1289.199951,,,
25-10-2017,1279.949951,,,
26-10-2017,1269.425049,,,
27-10-2017,1292.150024,,,
30-10-2017,1308.099976,,,
31-10-2017,1312,,,
01-11-2017,1301.425049,,,
02-11-2017,1313.074951,,,
03-11-2017,1310.050049,,,
06-11-2017,1332.775024,,,
07-11-2017,1355.025024,,,
08-11-2017,1367.5,,,
09-11-2017,1368.199951,,,
10-11-2017,1354.375,,,
13-11-2017,1379.474976,,,
14-11-2017,1357.300049,,,
15-11-2017,1352.650024,,,
16-11-2017,1373.324951,,,
17-11-2017,1353.650024,,,
20-11-2017,1351.724976,,,
21-11-2017,1336.474976,,,
22-11-2017,1340.324951,,,
23-11-2017,1340.625,,,
24-11-2017,1344.025024,,,
27-11-2017,1342.925049,,,
28-11-2017,1342.650024,,,
29-11-2017,1329.074951,,,
30-11-2017,1318.5,,,
01-12-2017,1314.974976,,,
04-12-2017,1316.175049,,,
05-12-2017,1317.775024,,,
06-12-2017,1316.650024,,,
07-12-2017,1308.625,,,
08-12-2017,1300.75,,,
11-12-2017,1330.550049,,,
12-12-2017,1306.074951,,,
13-12-2017,1314.199951,,,
14-12-2017,1278.900024,,,
15-12-2017,1272.800049,,,
18-12-2017,1290.25,,,
19-12-2017,1287.650024,,,
20-12-2017,1294.474976,,,
21-12-2017,1297.849976,,,
22-12-2017,1323.375,,,
26-12-2017,1324.724976,,,
27-12-2017,1309.949951,,,
28-12-2017,1313.474976,,,
29-12-2017,1350.599976,,,
01-01-2018,1322.800049,,,
02-01-2018,1315.599976,,,
03-01-2018,1319.324951,,,
04-01-2018,1328.550049,,,
05-01-2018,1344.599976,,,
08-01-2018,1357.199951,,,
09-01-2018,1354.5,,,
10-01-2018,1403.300049,,,
11-01-2018,1395.25,,,
12-01-2018,1388.175049,,,
15-01-2018,1373.050049,,,
16-01-2018,1425.425049,,,
17-01-2018,1444.474976,,,
18-01-2018,1459.099976,,,
19-01-2018,1479.650024,,,
22-01-2018,1558.199951,,,
23-01-2018,1551,,,
24-01-2018,1587.300049,,,
25-01-2018,1560.525024,,,
29-01-2018,1599.425049,,,
30-01-2018,1576.425049,,,
31-01-2018,1556.175049,,,
01-02-2018,1569.300049,,,
02-02-2018,1576.824951,,,
05-02-2018,1551.599976,,,
06-02-2018,1498.625,,,
07-02-2018,1477.525024,,,
08-02-2018,1487.099976,,,
09-02-2018,1485.849976,,,
12-02-2018,1483.650024,,,
14-02-2018,1455.900024,,,
15-02-2018,1462.925049,,,
16-02-2018,1466.525024,,,
19-02-2018,1461.800049,,,
20-02-2018,1472.375,,,
21-02-2018,1521.150024,,,
22-02-2018,1525.099976,,,
23-02-2018,1537.900024,,,
26-02-2018,1515.849976,,,
27-02-2018,1521.175049,,,
28-02-2018,1517.525024,,,
01-03-2018,1518.849976,,,
05-03-2018,1552.925049,,,
06-03-2018,1521.400024,,,
07-03-2018,1513.724976,,,
08-03-2018,1501.974976,,,
09-03-2018,1517.050049,,,
12-03-2018,1526.074951,,,
13-03-2018,1443.400024,,,
14-03-2018,1443.449951,,,
15-03-2018,1434.849976,,,
16-03-2018,1412.849976,,,
19-03-2018,1415.5,,,
20-03-2018,1432.425049,,,
21-03-2018,1428.375,,,
22-03-2018,1415.675049,,,
23-03-2018,1409.074951,,,
26-03-2018,1408.5,,,
27-03-2018,1423.849976,,,
28-03-2018,1424.574951,,,
02-04-2018,1454.824951,,,
03-04-2018,1455.625,,,
04-04-2018,1455.449951,,,
05-04-2018,1478.974976,,,
06-04-2018,1475.150024,,,
09-04-2018,1461.949951,,,
10-04-2018,1468.800049,,,
11-04-2018,1507.074951,,,
12-04-2018,1569.625,,,
13-04-2018,1576.650024,,,
16-04-2018,1593.824951,,,
17-04-2018,1583.300049,,,
18-04-2018,1579.550049,,,
19-04-2018,1595.574951,,,
20-04-2018,1701.224976,,,
23-04-2018,1704.324951,,,
24-04-2018,1692.824951,,,
25-04-2018,1735.125,,,
26-04-2018,1769.625,,,
27-04-2018,1725.974976,,,
30-04-2018,1766.050049,,,
02-05-2018,1749.875,,,
03-05-2018,1740.925049,,,
04-05-2018,1740.375,,,
07-05-2018,1710.474976,,,
08-05-2018,1720.599976,,,
09-05-2018,1744.650024,,,
10-05-2018,1725.625,,,
11-05-2018,1728.474976,,,
14-05-2018,1716.775024,,,
15-05-2018,1741.199951,,,
16-05-2018,1746.949951,,,
17-05-2018,1745.900024,,,
18-05-2018,1751.025024,,,
21-05-2018,1778.375,,,
22-05-2018,1754.449951,,,
23-05-2018,1747.550049,,,
24-05-2018,1801.849976,,,
25-05-2018,1792.900024,,,
28-05-2018,1751.025024,,,
29-05-2018,1761.75,,,
30-05-2018,1757.050049,,,
31-05-2018,1741.050049,,,
01-06-2018,1732.449951,,,
04-06-2018,1744.25,,,
05-06-2018,1721.599976,,,
06-06-2018,1725.75,,,
07-06-2018,1735.550049,,,
08-06-2018,1747.099976,,,
11-06-2018,1749.699951,,,
12-06-2018,1781,,,
13-06-2018,1824.099976,,,
14-06-2018,1787.550049,,,
15-06-2018,1840.050049,,,
18-06-2018,1829,,,
19-06-2018,1824.5,,,
20-06-2018,1822.449951,,,
21-06-2018,1819.349976,,,
22-06-2018,1809.800049,,,
25-06-2018,1819.25,,,
26-06-2018,1852,,,
27-06-2018,1858,,,
28-06-2018,1842.699951,,,
29-06-2018,1847.75,,,
02-07-2018,1851.349976,,,
03-07-2018,1874.050049,,,
04-07-2018,1866.150024,,,
05-07-2018,1880.300049,,,
06-07-2018,1912.949951,,,
09-07-2018,1883,,,
10-07-2018,1875.099976,,,
11-07-2018,1979.900024,,,
12-07-2018,1971.349976,,,
13-07-2018,1981.099976,,,
16-07-2018,1989.199951,,,
17-07-2018,2002.150024,,,
18-07-2018,2000.25,,,
19-07-2018,1981.400024,,,
20-07-2018,1996.599976,,,
23-07-2018,2005.650024,,,
24-07-2018,1999,,,
25-07-2018,1981.5,,,
26-07-2018,1964.699951,,,
27-07-2018,1943.75,,,
30-07-2018,1944.599976,,,
31-07-2018,1940.199951,,,
01-08-2018,1976.5,,,
02-08-2018,1948.400024,,,
03-08-2018,1979.449951,,,
06-08-2018,1975.550049,,,
07-08-2018,1967.349976,,,
08-08-2018,1974,,,
09-08-2018,1974.349976,,,
10-08-2018,1993.099976,,,
13-08-2018,2000.150024,,,
14-08-2018,2003.550049,,,
16-08-2018,2008.5,,,
17-08-2018,2012.75,,,
20-08-2018,2009.949951,,,
21-08-2018,2017.650024,,,
23-08-2018,2035.099976,,,
24-08-2018,2043,,,
27-08-2018,2050.899902,,,
28-08-2018,2069.199951,,,
29-08-2018,2072,,,
30-08-2018,2082.399902,,,
31-08-2018,2078.399902,,,
03-09-2018,2052.899902,,,
04-09-2018,2098.899902,,,
05-09-2018,2079.25,,,
06-09-2018,2075.300049,,,
07-09-2018,2079.850098,,,
10-09-2018,2080.75,,,
11-09-2018,2046.25,,,
12-09-2018,2043.949951,,,
14-09-2018,2065.399902,,,
17-09-2018,2074.149902,,,
18-09-2018,2070.75,,,
19-09-2018,2077.899902,,,
21-09-2018,2103.149902,,,
24-09-2018,2198.449951,,,
25-09-2018,2183.199951,,,
26-09-2018,2142.149902,,,
27-09-2018,2188.850098,,,
28-09-2018,2183.699951,,,
01-10-2018,2255.550049,,,
03-10-2018,2162.850098,,,
04-10-2018,2064.800049,,,
05-10-2018,2102.649902,,,
08-10-2018,2077.550049,,,
09-10-2018,2091.800049,,,
10-10-2018,2043.599976,,,
11-10-2018,1979.949951,,,
12-10-2018,1918.300049,,,
15-10-2018,1949.5,,,
16-10-2018,1962.300049,,,
17-10-2018,1929.400024,,,
19-10-2018,1913.199951,,,
22-10-2018,1903,,,
23-10-2018,1843.650024,,,
24-10-2018,1848.5,,,
25-10-2018,1853,,,
26-10-2018,1799.099976,,,
29-10-2018,1871,,,
30-10-2018,1894.800049,,,
31-10-2018,1938.150024,,,
01-11-2018,1935.75,,,
02-11-2018,1913.449951,,,
05-11-2018,1890.849976,,,
06-11-2018,1932.699951,,,
07-11-2018,1942.150024,,,
09-11-2018,1909.199951,,,
12-11-2018,1914.849976,,,
13-11-2018,1934.949951,,,
14-11-2018,1880.650024,,,
15-11-2018,1872.849976,,,
16-11-2018,1886.599976,,,
19-11-2018,1902.449951,,,
20-11-2018,1878.25,,,
21-11-2018,1812,,,
22-11-2018,1812.550049,,,
26-11-2018,1846.099976,,,
27-11-2018,1890.25,,,
28-11-2018,1983.900024,,,
29-11-2018,1960.550049,,,
30-11-2018,1968.25,,,
03-12-2018,1982.400024,,,
04-12-2018,2010.849976,,,
05-12-2018,2006.75,,,
06-12-2018,1992.699951,,,
07-12-2018,1995.199951,,,
10-12-2018,1975.800049,,,
11-12-2018,2000,,,
12-12-2018,2016.800049,,,
13-12-2018,1982.599976,,,
14-12-2018,1989.75,,,
17-12-2018,1994.300049,,,
18-12-2018,1987.849976,,,
19-12-2018,1968.449951,,,
20-12-2018,1954.050049,,,
21-12-2018,1895.800049,,,
24-12-2018,1918.5,,,
26-12-2018,1889.199951,,,
27-12-2018,1908.949951,,,
28-12-2018,1896.050049,,,
31-12-2018,1893.050049,,,
01-01-2019,1902.800049,,,
02-01-2019,1923.300049,,,
03-01-2019,1899.949951,,,
04-01-2019,1876.849976,,,
07-01-2019,1897.900024,,,
08-01-2019,1893.550049,,,
09-01-2019,1886.949951,,,
10-01-2019,1888.550049,,,
11-01-2019,1842.550049,,,
14-01-2019,1813.25,,,
15-01-2019,1867.800049,,,
16-01-2019,1870.150024,,,
17-01-2019,1894.300049,,,
18-01-2019,1900.650024,,,
21-01-2019,1908.699951,,,
22-01-2019,1901.900024,,,
23-01-2019,1875.599976,,,
24-01-2019,1901.550049,,,
25-01-2019,1920.800049,,,
28-01-2019,1955,,,
29-01-2019,1982.75,,,
30-01-2019,1981.400024,,,
31-01-2019,2014.099976,,,
01-02-2019,2029.949951,,,
04-02-2019,2050.25,,,
05-02-2019,2044.550049,,,
06-02-2019,2074.800049,,,
07-02-2019,2082.899902,,,
08-02-2019,2061.399902,,,
11-02-2019,2065.899902,,,
12-02-2019,2051.600098,,,
14-02-2019,2044.599976,,,
15-02-2019,2029.699951,,,
18-02-2019,1970.300049,,,
19-02-2019,1904.800049,,,
20-02-2019,1914.75,,,
21-02-2019,1914.199951,,,
22-02-2019,1925.650024,,,
25-02-2019,1985.150024,,,
26-02-2019,2038.699951,,,
27-02-2019,2058.100098,,,
28-02-2019,1983.449951,,,
01-03-2019,1995.400024,,,
05-03-2019,1988.099976,,,
06-03-2019,1999.599976,,,
07-03-2019,2013.300049,,,
08-03-2019,2022.699951,,,
11-03-2019,2014.800049,,,
12-03-2019,2012.449951,,,
13-03-2019,2000.5,,,
14-03-2019,1987.400024,,,
15-03-2019,2039.949951,,,
18-03-2019,2022.800049,,,
19-03-2019,2022.800049,,,
20-03-2019,2015.050049,,,
22-03-2019,2005.650024,,,
25-03-2019,1984.25,,,
26-03-2019,1982.650024,,,
27-03-2019,1967.900024,,,
28-03-2019,2000.300049,,,
01-04-2019,2031.650024,,,
02-04-2019,2079.300049,,,
03-04-2019,2079.300049,,,
04-04-2019,2014.5,,,
05-04-2019,2048.300049,,,
08-04-2019,2070.75,,,
09-04-2019,2091.5,,,
10-04-2019,2040.25,,,
11-04-2019,2019.5,,,
12-04-2019,2014.5,,,
15-04-2019,2113.300049,,,
16-04-2019,2131.800049,,,
18-04-2019,2150.050049,,,
22-04-2019,2161.449951,,,
23-04-2019,2155.050049,,,
24-04-2019,2183.449951,,,
25-04-2019,2195,,,
26-04-2019,2238.550049,,,
30-04-2019,2260.350098,,,
02-05-2019,2215.399902,,,
03-05-2019,2132,,,
06-05-2019,2157.850098,,,
07-05-2019,2151.949951,,,
08-05-2019,2152.850098,,,
09-05-2019,2172.550049,,,
10-05-2019,2135.800049,,,
13-05-2019,2128.75,,,
14-05-2019,2092.350098,,,
15-05-2019,2095.399902,,,
16-05-2019,2108.75,,,
17-05-2019,2095.449951,,,
20-05-2019,2143.949951,,,
21-05-2019,2109.75,,,
22-05-2019,2081.75,,,
23-05-2019,2054.050049,,,
24-05-2019,2048,,,
27-05-2019,2055.149902,,,
28-05-2019,2073.75,,,
29-05-2019,2107.550049,,,
30-05-2019,2146.300049,,,
31-05-2019,2196.550049,,,
03-06-2019,2242.300049,,,
04-06-2019,2183.100098,,,
06-06-2019,2166.100098,,,
07-06-2019,2181.75,,,
10-06-2019,2231.5,,,
11-06-2019,2252.800049,,,
12-06-2019,2260.899902,,,
13-06-2019,2254.100098,,,
14-06-2019,2254.5,,,
17-06-2019,2249.199951,,,
18-06-2019,2250.850098,,,
19-06-2019,2259.899902,,,
20-06-2019,2277.949951,,,
21-06-2019,2249.850098,,,
24-06-2019,2275.5,,,
25-06-2019,2267.800049,,,
26-06-2019,2254.199951,,,
27-06-2019,2252.550049,,,
28-06-2019,2227.199951,,,
01-07-2019,2239.550049,,,
02-07-2019,2252.100098,,,
03-07-2019,2237.649902,,,
04-07-2019,2242.649902,,,
05-07-2019,2163.100098,,,
08-07-2019,2175.399902,,,
09-07-2019,2133.350098,,,
10-07-2019,2108.199951,,,
11-07-2019,2102.550049,,,
12-07-2019,2107.600098,,,
15-07-2019,2145.699951,,,
16-07-2019,2106,,,
17-07-2019,2117.25,,,
18-07-2019,2065.949951,,,
19-07-2019,2076.949951,,,
22-07-2019,2109.899902,,,
23-07-2019,2112.449951,,,
24-07-2019,2096.800049,,,
25-07-2019,2127.899902,,,
26-07-2019,2109.050049,,,
29-07-2019,2130,,,
30-07-2019,2179.149902,,,
31-07-2019,2205.699951,,,
01-08-2019,2180.050049,,,
02-08-2019,2205.300049,,,
05-08-2019,2248.600098,,,
06-08-2019,2214.899902,,,
07-08-2019,2213.449951,,,
08-08-2019,2258.100098,,,
09-08-2019,2246.25,,,
13-08-2019,2199.449951,,,
14-08-2019,2204.399902,,,
16-08-2019,2165.100098,,,
19-08-2019,2163,,,
20-08-2019,2186.75,,,
21-08-2019,2186.199951,,,
22-08-2019,2216,,,
23-08-2019,2247.699951,,,
26-08-2019,2276.300049,,,
27-08-2019,2236.5,,,
28-08-2019,2239.25,,,
29-08-2019,2233.449951,,,
30-08-2019,2259.600098,,,
03-09-2019,2251.600098,,,
04-09-2019,2245.399902,,,
05-09-2019,2215.300049,,,
06-09-2019,2197.5,,,
09-09-2019,2182.850098,,,
11-09-2019,2154,,,
12-09-2019,2133.600098,,,
13-09-2019,2141.949951,,,
16-09-2019,2150,,,
17-09-2019,2122.649902,,,
18-09-2019,2138.550049,,,
19-09-2019,2101.949951,,,
20-09-2019,2065.449951,,,
23-09-2019,2015.800049,,,
24-09-2019,2044.699951,,,
25-09-2019,2088.449951,,,
26-09-2019,2087.600098,,,
27-09-2019,2056.149902,,,
30-09-2019,2099.300049,,,
01-10-2019,2059.949951,,,
03-10-2019,2060.25,,,
04-10-2019,2079.350098,,,
07-10-2019,2047.699951,,,
09-10-2019,2020.099976,,,
10-10-2019,2004.449951,,,
11-10-2019,1986.849976,,,
14-10-2019,2021,,,
15-10-2019,2037.300049,,,
16-10-2019,2046.400024,,,
17-10-2019,2030.949951,,,
18-10-2019,2057.350098,,,
22-10-2019,2051.399902,,,
23-10-2019,2070.100098,,,
24-10-2019,2082,,,
25-10-2019,2124.949951,,,
29-10-2019,2194.850098,,,
30-10-2019,2252.800049,,,
31-10-2019,2269.649902,,,
01-11-2019,2200.899902,,,
04-11-2019,2193.949951,,,
05-11-2019,2201.850098,,,
06-11-2019,2188.5,,,
07-11-2019,2185.350098,,,
08-11-2019,2129.949951,,,
11-11-2019,2100.949951,,,
13-11-2019,2178.600098,,,
14-11-2019,2196.800049,,,
15-11-2019,2174.449951,,,
18-11-2019,2152.600098,,,
19-11-2019,2108.800049,,,
20-11-2019,2108.550049,,,
21-11-2019,2118.100098,,,
22-11-2019,2071.699951,,,
25-11-2019,2081.5,,,
26-11-2019,2046.650024,,,
27-11-2019,2054.300049,,,
28-11-2019,2077.350098,,,
29-11-2019,2053.25,,,
02-12-2019,2021.050049,,,
03-12-2019,2051,,,
04-12-2019,2078.5,,,
05-12-2019,2121.300049,,,
06-12-2019,2123.600098,,,
09-12-2019,2060.449951,,,
10-12-2019,2012.849976,,,
11-12-2019,2041.900024,,,
12-12-2019,2020.900024,,,
13-12-2019,2071.25,,,
16-12-2019,2126.75,,,
17-12-2019,2164.949951,,,
18-12-2019,2167.75,,,
19-12-2019,2229.050049,,,
20-12-2019,2222.899902,,,
23-12-2019,2231.699951,,,
24-12-2019,2215.600098,,,
26-12-2019,2201.949951,,,
27-12-2019,2198.5,,,
30-12-2019,2183.199951,,,
31-12-2019,2161.699951,,,
01-01-2020,2167.600098,,,
02-01-2020,2157.649902,,,
03-01-2020,2200.649902,,,
06-01-2020,2200.449951,,,
07-01-2020,2205.850098,,,
08-01-2020,2255.25,,,
09-01-2020,2214.350098,,,
10-01-2020,2213.550049,,,
13-01-2020,2190.350098,,,
14-01-2020,2206.899902,,,
15-01-2020,2226.899902,,,
16-01-2020,2238.800049,,,
17-01-2020,2219.100098,,,
20-01-2020,2170.350098,,,
21-01-2020,2171.050049,,,
22-01-2020,2206.899902,,,
23-01-2020,2190.949951,,,
24-01-2020,2183.399902,,,
27-01-2020,2169.25,,,
28-01-2020,2183.75,,,
29-01-2020,2154.600098,,,
30-01-2020,2137.850098,,,
31-01-2020,2079.050049,,,
03-02-2020,2102.5,,,
04-02-2020,2107.75,,,
05-02-2020,2146.550049,,,
06-02-2020,2128.350098,,,
07-02-2020,2136.550049,,,
10-02-2020,2161.949951,,,
11-02-2020,2153.399902,,,
12-02-2020,2170.75,,,
13-02-2020,2191.949951,,,
14-02-2020,2184.199951,,,
17-02-2020,2203.25,,,
18-02-2020,2215.75,,,
19-02-2020,2196.350098,,,
20-02-2020,2156.800049,,,
24-02-2020,2115.350098,,,
25-02-2020,2156.149902,,,
26-02-2020,2123.600098,,,
27-02-2020,2105.5,,,
28-02-2020,2000.150024,,,
02-03-2020,2001.300049,,,
03-03-2020,2036.199951,,,
04-03-2020,2083.199951,,,
05-03-2020,2125.050049,,,
06-03-2020,2116.449951,,,
09-03-2020,1972.349976,,,
11-03-2020,1953.699951,,,
12-03-2020,1769.849976,,,
13-03-2020,1806.300049,,,
16-03-2020,1696.400024,,,
17-03-2020,1658,,,
18-03-2020,1654.400024,,,
19-03-2020,1636.349976,,,
20-03-2020,1797.449951,,,
23-03-2020,1669.699951,,,
24-03-2020,1703.150024,,,
25-03-2020,1750.300049,,,
26-03-2020,1790.949951,,,
27-03-2020,1824.5,,,
30-03-2020,1778.5,,,
31-03-2020,1826.099976,,,
01-04-2020,1708.75,,,
03-04-2020,1654.199951,,,
07-04-2020,1775.199951,,,
08-04-2020,1705.449951,,,
09-04-2020,1766.150024,,,
13-04-2020,1759.25,,,
15-04-2020,1735.150024,,,
16-04-2020,1716.050049,,,
17-04-2020,1806.199951,,,
20-04-2020,1818.650024,,,
21-04-2020,1737.650024,,,
22-04-2020,1769.5,,,
23-04-2020,1878.25,,,
24-04-2020,1818.550049,,,
27-04-2020,1836.599976,,,
28-04-2020,1859.050049,,,
29-04-2020,1905.650024,,,
30-04-2020,2014.449951,,,
04-05-2020,1930.449951,,,
05-05-2020,1932.75,,,
06-05-2020,1903.599976,,,
07-05-2020,1891.650024,,,
08-05-2020,1893.400024,,,
11-05-2020,1935.300049,,,
12-05-2020,1949.5,,,
13-05-2020,1949.650024,,,
14-05-2020,1902.349976,,,
15-05-2020,1892.900024,,,
18-05-2020,1945.599976,,,
19-05-2020,1948.650024,,,
20-05-2020,1953.599976,,,
21-05-2020,1991.199951,,,
22-05-2020,2020.349976,,,
26-05-2020,1943,,,
27-05-2020,2005.300049,,,
28-05-2020,2004.300049,,,
29-05-2020,1972.349976,,,
01-06-2020,2045.25,,,
02-06-2020,2047.150024,,,
03-06-2020,2046.150024,,,
04-06-2020,2091.550049,,,
05-06-2020,2048.25,,,
08-06-2020,2071.75,,,
09-06-2020,2072.050049,,,
10-06-2020,2108.75,,,
11-06-2020,2067.649902,,,
12-06-2020,2039.5,,,
15-06-2020,2029.900024,,,
16-06-2020,2045.800049,,,
17-06-2020,2047.800049,,,
18-06-2020,2038.099976,,,
19-06-2020,2044.599976,,,
22-06-2020,2027.949951,,,
23-06-2020,2035.300049,,,
24-06-2020,2042.199951,,,
25-06-2020,2016.099976,,,
26-06-2020,2118.850098,,,
29-06-2020,2101.649902,,,
30-06-2020,2082.149902,,,
01-07-2020,2092.050049,,,
02-07-2020,2157.149902,,,
03-07-2020,2199.649902,,,
06-07-2020,2263.199951,,,
07-07-2020,2269.899902,,,
08-07-2020,2218.899902,,,
09-07-2020,2204.350098,,,
10-07-2020,2222.350098,,,
13-07-2020,2220,,,
14-07-2020,2171.949951,,,
15-07-2020,2233.899902,,,
16-07-2020,2234.75,,,
17-07-2020,2200.75,,,
20-07-2020,2207.899902,,,
21-07-2020,2225.050049,,,
22-07-2020,2190.949951,,,
23-07-2020,2171.199951,,,
24-07-2020,2157.399902,,,
27-07-2020,2206.800049,,,
28-07-2020,2309.75,,,
29-07-2020,2276.050049,,,
30-07-2020,2279.5,,,
31-07-2020,2281.399902,,,
03-08-2020,2254.149902,,,
04-08-2020,2249.699951,,,
05-08-2020,2259.5,,,
06-08-2020,2308.100098,,,
07-08-2020,2295.350098,,,
10-08-2020,2282.800049,,,
11-08-2020,2279.899902,,,
12-08-2020,2257.350098,,,
13-08-2020,2254.449951,,,
14-08-2020,2242.149902,,,
17-08-2020,2253.399902,,,
18-08-2020,2269.75,,,
19-08-2020,2256.600098,,,
20-08-2020,2252.850098,,,
21-08-2020,2248.600098,,,
24-08-2020,2248.100098,,,
25-08-2020,2242.649902,,,
26-08-2020,2253.5,,,
27-08-2020,2248.399902,,,
28-08-2020,2238.550049,,,
31-08-2020,2257.25,,,
01-09-2020,2246.350098,,,
02-09-2020,2265.149902,,,
03-09-2020,2299.5,,,
04-09-2020,2288.800049,,,
07-09-2020,2327.050049,,,
08-09-2020,2348.199951,,,
09-09-2020,2327.649902,,,
10-09-2020,2331.149902,,,
11-09-2020,2374.100098,,,
14-09-2020,2491.399902,,,
15-09-2020,2491.399902,,,
16-09-2020,2503,,,
17-09-2020,2460.949951,,,
18-09-2020,2449.899902,,,
21-09-2020,2465.300049,,,
22-09-2020,2522.949951,,,
23-09-2020,2467.449951,,,
24-09-2020,2332.25,,,
25-09-2020,2422.300049,,,
28-09-2020,2426.300049,,,
29-09-2020,2488.399902,,,
30-09-2020,2492.300049,,,
01-10-2020,2523.449951,,,
05-10-2020,2705.800049,,,
06-10-2020,2714.300049,,,
07-10-2020,2735.949951,,,
08-10-2020,2825.699951,,,
09-10-2020,2812.949951,,,
12-10-2020,2830,,,
13-10-2020,2826.550049,,,
14-10-2020,2809.600098,,,
15-10-2020,2740.600098,,,
16-10-2020,2763.300049,,,
19-10-2020,2711.550049,,,
20-10-2020,2739,,,
21-10-2020,2675.399902,,,
22-10-2020,2671.149902,,,
23-10-2020,2686.800049,,,
26-10-2020,2688.199951,,,
27-10-2020,2630.149902,,,
28-10-2020,2622.199951,,,
29-10-2020,2632.649902,,,
30-10-2020,2664.850098,,,
02-11-2020,2604.600098,,,
03-11-2020,2633.600098,,,
04-11-2020,2653.149902,,,
05-11-2020,2685.699951,,,
06-11-2020,2707.449951,,,
09-11-2020,2726.600098,,,
10-11-2020,2649.600098,,,
11-11-2020,2687.800049,,,
12-11-2020,2671.050049,,,
13-11-2020,2656.850098,,,
17-11-2020,2666.050049,,,
18-11-2020,2626.649902,,,
19-11-2020,2636.899902,,,
20-11-2020,2660.25,,,
23-11-2020,2724.25,,,
24-11-2020,2722.050049,,,
25-11-2020,2701.300049,,,
26-11-2020,2720.600098,,,
27-11-2020,2679.649902,,,
01-12-2020,2726.800049,,,
02-12-2020,2749.550049,,,
03-12-2020,2709.449951,,,
04-12-2020,2727.550049,,,
07-12-2020,2737.699951,,,
08-12-2020,2797.300049,,,
09-12-2020,2810.800049,,,
10-12-2020,2784.300049,,,
11-12-2020,2783.600098,,,
14-12-2020,2797.699951,,,
15-12-2020,2761.550049,,,
16-12-2020,2814.199951,,,
17-12-2020,2838.199951,,,
18-12-2020,2861,,,
21-12-2020,2820.149902,,,
22-12-2020,2872.5,,,
23-12-2020,2908.75,,,
24-12-2020,2909.350098,,,
28-12-2020,2929.399902,,,
29-12-2020,2930.5,,,
30-12-2020,2909.300049,,,
31-12-2020,2862.75,,,
01-01-2021,2928.25,,,
04-01-2021,3039.449951,,,
05-01-2021,3093,,,
06-01-2021,3051.5,,,
07-01-2021,3032.800049,,,
08-01-2021,3120.899902,,,
11-01-2021,3176.449951,,,
12-01-2021,3174.850098,,,
13-01-2021,3158.949951,,,
14-01-2021,3250.699951,,,
15-01-2021,3233.350098,,,
18-01-2021,3221.75,,,
19-01-2021,3260.699951,,,
20-01-2021,3308.800049,,,
21-01-2021,3273.850098,,,
22-01-2021,3303.100098,,,
25-01-2021,3291.300049,,,
27-01-2021,3261.050049,,,
28-01-2021,3196.550049,,,
29-01-2021,3111.350098,,,
01-02-2021,3139.350098,,,
02-02-2021,3203.449951,,,
03-02-2021,3200.050049,,,
04-02-2021,3188.449951,,,
05-02-2021,3157.949951,,,
08-02-2021,3214.100098,,,
09-02-2021,3176.899902,,,
10-02-2021,3213.300049,,,
11-02-2021,3206,,,
12-02-2021,3190.800049,,,
15-02-2021,3139.850098,,,
16-02-2021,3108.800049,,,
17-02-2021,3073.100098,,,
18-02-2021,3057.350098,,,
19-02-2021,3071.850098,,,
22-02-2021,2958.449951,,,
23-02-2021,2980.199951,,,
24-02-2021,2948.100098,,,
25-02-2021,2995.300049,,,
26-02-2021,2894.300049,,,
01-03-2021,2924.199951,,,
02-03-2021,3006.350098,,,
03-03-2021,3059.100098,,,
04-03-2021,3049.699951,,,
05-03-2021,3008.050049,,,
08-03-2021,3006.949951,,,
09-03-2021,3050.949951,,,
10-03-2021,3070.949951,,,
12-03-2021,3057.949951,,,
15-03-2021,3066.149902,,,
16-03-2021,3110.050049,,,
17-03-2021,3112.949951,,,
18-03-2021,3036.5,,,
